"uid","namedLocation","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","subtypeSpecification","transectMeter","directionFromTransect","ninetyDegreeDistance","sampleLatitude","sampleLongitude","sampleGeodeticDatum","sampleCoordinateUncertainty","sampleElevation","sampleElevationUncertainty","date","editedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","vstTag","samplingProtocolVersion","measuredBy","identifiedBy","recordedBy","remarks","dataQF"
"7a07c6e1-cabf-4d99-a391-0990be7c1ac3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",127,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2015-11-16","2017-08-01","NEON.PLA.D03.OSBS.03535","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"978857df-c191-434a-a1cb-d5dac942a164","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",127,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2015-11-16","2015-11-16","NEON.PLA.D03.OSBS.03535","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","young pine in 'broom stage'",NA
"c2f76ebd-1787-4d60-999d-d1d85766d04d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",48,"Right",1.3,NA,NA,"WGS84",NA,NA,NA,"2016-05-25","2017-08-07","NEON.PLA.D03.OSBS.06352","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"f81859e8-03e6-4390-abe6-a145d9520ec1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",42,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2016-05-25","2016-05-26","NEON.PLA.D03.OSBS.06006","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"4e066dec-42d2-44f2-9669-dd6f933d728d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",48,"Right",1.3,NA,NA,"WGS84",NA,NA,NA,"2016-05-25","2016-05-26","NEON.PLA.D03.OSBS.06352","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","n2lGiQS/CIwi9x/qhgGghm/7PDe2vru4","n2lGiQS/CIwi9x/qhgGghm/7PDe2vru4","n2lGiQS/CIwi9x/qhgGghm/7PDe2vru4","",NA
"bd113013-412d-4154-a408-ff6747240848","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",38.5,"Right",6.6,NA,NA,"WGS84",NA,NA,NA,"2016-08-02","2016-09-22","NEON.PLA.D03.OSBS.06004","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"06c66ee3-3011-4231-9fd9-0068b419cebd","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",7.9,NA,NA,"WGS84",NA,NA,NA,"2016-08-02","2016-09-22","NEON.PLA.D03.OSBS.06053","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"cfdff562-9268-4fde-bec1-601cdcd0c6cc","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",127,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2016-08-02","2016-09-22","NEON.PLA.D03.OSBS.03535","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","young pine in 'broom stage'",NA
"e4d582a6-88f5-4117-a238-473b3b532341","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2016-08-02","2016-09-22","NEON.PLA.D03.OSBS.06001","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"0d2d4341-abaf-4823-9a68-e6147e6a58ec","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",11,"Right",1,NA,NA,"WGS84",NA,NA,NA,"2016-08-10","2016-09-22","NEON.PLA.D03.OSBS.06002","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"acccb9ea-fab2-4c72-b9bd-e453ad60ea33","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",514,"Left",5.3,NA,NA,"WGS84",NA,NA,NA,"2016-08-10","2016-09-22","NEON.PLA.D03.OSBS.06058","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"be84f7ef-5703-42c0-98c4-da0277b52660","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",199,"Left",5.4,NA,NA,"WGS84",NA,NA,NA,"2016-08-23","2016-09-22","NEON.PLA.D03.OSBS.06020","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e3908432-99da-4d08-a41e-ae498d334bcd","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",37,"Right",4.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06358","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"4ecea57c-5081-4ad4-ad70-fb01f089fffc","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Left",1.2,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06357","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"f14e991a-f497-48ea-a299-6e18c1f9e927","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",510,"Left",5.3,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06354","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"260a2321-e141-4d8d-9000-e59d5d841eca","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",568,"Left",3.3,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06355","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"1c8cc2ec-fca4-4b1a-a426-a68bf2226cb8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",130,"Left",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06363","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"b78ec7af-9df6-492e-b0a0-dfb398ba568b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",272,"Left",4.4,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06331","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"b88f9b3f-8271-4efb-9652-438c1b5babac","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",788,"Right",2.4,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06356","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"09914836-4cc8-46b4-918c-7de808733802","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",208,"Right",2.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06364","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"a0199360-12a1-436d-80d2-5539e914e9a4","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",276,"Right",5.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-07","NEON.PLA.D03.OSBS.06332","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"557d1e17-c821-4b81-85ec-f993e96971fd","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2017-08-01","NEON.PLA.D03.OSBS.03728","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"67aec1e2-4cd9-448a-b007-ef14f7902631","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",767,"Right",1.3,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-11-21","NEON.PLA.D03.OSBS.06089","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"1e735d06-a43f-4a3f-b3a2-2211d76d7338","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",130,"Left",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06363","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"237c72d7-b65f-43f0-b27e-7e4987248fae","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",283,"Right",1.8,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-11-21","NEON.PLA.D03.OSBS.06031","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e5bd9e4d-bf5b-43f7-b247-71e3c37d9aca","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",563,"Right",6.5,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-11-21","NEON.PLA.D03.OSBS.06064","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a7c39e5f-b61e-4ae9-99ff-a5f5c2984451","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",272,"Left",4.4,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06331","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"93a5a300-f13d-417a-bfbb-00a7dfe82297","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",208,"Right",2.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06364","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"7b58896f-31fa-446a-a2ff-039b4c7b411c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",788,"Right",2.4,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06356","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"27541cfc-6f9d-46a7-b036-7d21116344e0","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",568,"Left",3.3,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06355","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"b4223d66-3c1f-48a3-8d9c-cb241548f137","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Left",1.2,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06357","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"355d95a5-9713-4f0c-b38b-1ec24387dee3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",775,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.03382","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"1aaeabfe-9fd7-4a3a-8810-1673b39e0456","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",276,"Right",5.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06332","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"e83a721e-6c99-4282-a9a6-11e878193b2c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.03728","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"a2e4d1ad-b53a-4764-84b7-805010f805f3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",266,"Left",3.4,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-11-21","NEON.PLA.D03.OSBS.06029","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"0b07ee58-0131-4bc3-9052-8a81a30822af","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",37,"Right",4.1,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06358","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"abd3958e-80e7-4adb-bd5d-6a923fb0254f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",510,"Left",5.3,NA,NA,"WGS84",NA,NA,NA,"2016-09-21","2016-09-28","NEON.PLA.D03.OSBS.06354","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"a67e1392-d61f-44a2-83e1-fa42b55b22af","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",453,"Left",1.8,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2017-08-07","NEON.PLA.D03.OSBS.06369","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"fb2d802d-2bd4-4198-bfb2-487b35e734d3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2017-08-01","NEON.PLA.D03.OSBS.03857","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"deb3f537-f12b-442a-a4c4-f53c9e615ee2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",672,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2017-08-07","NEON.PLA.D03.OSBS.06370","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"be7aa3be-06c9-4e1b-8faa-5838837cf0aa","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",4,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2017-08-07","NEON.PLA.D03.OSBS.06382","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"4443886a-be05-4f5a-a6d5-044a466aa554","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Left",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.03857","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","photo ID 0186",NA
"42ec1b9f-937e-44bb-a2be-74cd9acb97d8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-11-22","NEON.PLA.D03.OSBS.03857","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","photo ID 0186 -- veg str tag, replaced by pheno tag 6382",NA
"b9168e5f-92b2-4324-bbb4-c00137d1201d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",665,"Left",6.4,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.06076","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"2c2ed69e-3b2e-4892-bbb3-36304f9ab828","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",462,"Right",3.6,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.06051","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"48b912d7-9dcb-445c-9a6a-a6c7970ab858","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",626,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.06072","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"920db4fe-c0cf-4db0-b5b8-00fadf1c6405","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",453,"Left",1.8,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.06369","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","photo ID 0183",NA
"2c40e4c8-7f04-43ad-a252-21805831d93b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",672,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-10-19","NEON.PLA.D03.OSBS.06370","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"a74714c6-1afc-4f0b-ab32-5e0af405ccf1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-11-22","NEON.PLA.D03.OSBS.06382","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","Formerly veg str tag 3857",NA
